,0,Handle,ID,CreatedAt,Location
3479,The Norwegian DPA warns of 100 million NOK fine against the dating app @Grindr published today. Grindr can comment… https://t.co/3ad0nNP1WN,AlexMoltzau,1282827312996786177,2020-07-14 00:00:39,
3480,"The Marine Corps’ rotation to Australia will be back at nearly full strength this year, with 2,200 Marines expected… https://t.co/48A5700akS",PeterMartin_PCM,1357386255714115587,2021-02-04 17:51:17,
3481,"A year after a Marine drill instructor was sentenced to 10 years for hazing Muslim recruits, throwing one in an ind… https://t.co/dJOoVBuYsL",PeterMartin_PCM,1357069269822033923,2021-02-03 20:51:41,
3482,".@TomTugendhat bids farewell to @AmbLiuXiaoMing 

https://t.co/pPT2GnLupP https://t.co/xKpzDayDxM",PeterMartin_PCM,1356411441990004738,2021-02-02 01:17:43,
3483,"@nerysinchina Thanks, Nerys!!",PeterMartin_PCM,1355242388508332036,2021-01-29 19:52:19,
3484,@MargaretKLewis @BonnieGlaser Thanks for listening!,PeterMartin_PCM,1355006374313390083,2021-01-29 04:14:29,
3485,"RT @ChinaPowerCSIS: NEW PODCAST: On this episode of the ChinaPower Podcast, Mr. Peter Martin (@PeterMartin_PCM) joins us to discuss the ori…",PeterMartin_PCM,1354802164225486848,2021-01-28 14:43:01,
3486,Kathleen Hicks told senators she backs plans to modernize the air-land-sea triad of nuclear weapons in the face of… https://t.co/HrZLDgOaCL,PeterMartin_PCM,1354545986509692939,2021-01-27 21:45:04,
3487,"If you're interested in China's wolf warrior diplomacy, take a listen to this @ChinaPowerCSIS podcast 

Thanks… https://t.co/znIwllqrSw",PeterMartin_PCM,1354527732542169093,2021-01-27 20:32:32,
3488,RT @tepingchen: 1/Today's the day LAND OF BIG NUMBERS publishes. It's a book that evokes so much of what I love about China -- its surprise…,PeterMartin_PCM,1354439786098995200,2021-01-27 14:43:03,
3489,"""These Marines Devoted Their Lives to the Corps. Then They Were Singled Out for Having Children""

https://t.co/PFRxEXxPSd",PeterMartin_PCM,1354077394399850496,2021-01-26 14:43:03,
3490,"The LEGO-like lattice system are an early advance into ways to make robots that can reconfigure on their own, accor… https://t.co/SZyjBOUlrh",PeterMartin_PCM,1353821207087489024,2021-01-25 21:45:03,
3491,NEW: The Chinese Embassy in Washington has been locked out of its Twitter account for more than a week after Twitte… https://t.co/YFSWqPNQa0,PeterMartin_PCM,1353715004898496520,2021-01-25 14:43:02,
3492,RT @emilyrauhala: Very happy to be joining @washingtonpost's stellar Europe team in summer 2021.  https://t.co/X5wnqGzu5j,PeterMartin_PCM,1352272823813890055,2021-01-21 15:12:19,
3493,"NEW: A growing chorus of U.S. lawmakers, as well as Chinese tech executives interviewed by Bloomberg, are questioni… https://t.co/pu1zTZVO09",PeterMartin_PCM,1332063301497466880,2020-11-26 20:46:54,
3494,Foreign executives who do business with China increasingly fear being swept up by security agents and becoming casu… https://t.co/pYjQY37ifV,PeterMartin_PCM,1330354824609738758,2020-11-22 03:38:01,
3495,RT @billfaries: Barr drops two bombs on White House: says no need to name special counsel in Hunter Biden probe and agrees with ⁦@SecPompeo…,PeterMartin_PCM,1316823455371755524,2020-10-15 19:29:11,
3496,"@niubi @PLMattis yup. similar to his USCBC comments and Fu Ying's NYT piece. Just in much greater detail and aimed,… https://t.co/T2GptKWL4H",PeterMartin_PCM,1303106645652918274,2020-09-07 23:03:29,
3497,@PLMattis @niubi Not super invested in the specific wording of my tweet. What seems clear to me is that this plus W… https://t.co/jnGMs252aO,PeterMartin_PCM,1287387637817409546,2020-07-26 14:01:46,
3498,@niubi @PLMattis olive branch may be the wrong phrase. He made a pitch for resetting ties. For all kinds of structu… https://t.co/I2KmU746h4,PeterMartin_PCM,1282861308401115137,2020-07-14 02:15:44,
3499,RT @davidjoachim: BREAKING: Acting Defense Secretary Christopher Miller has ordered Pentagon officials to pause cooperation with Biden’s tr…,PeterMartin_PCM,1282827312996786177,2020-07-14 00:00:39,
3500,"Today, nearly 6,000 predominantly Black warehouse workers in Alabama will begin voting in the first ever Amazon uni… https://t.co/64NVfea2q8",RBReich,1357386255714115587,2021-02-04 17:51:17,
3501,"RT @RBReich: Your reminder that 3 out of 4 Republican voters don't think Biden won legitimately, and about 45% support the storming of the…",RBReich,1357069269822033923,2021-02-03 20:51:41,
3502,"Presidents who incite coups against the U.S. government don't deserve a $200,000-per-year taxpayer-funded pension.… https://t.co/rfBfXvGPlI",RBReich,1356411441990004738,2021-02-02 01:17:43,
3503,"Your reminder that 3 out of 4 Republican voters don't think Biden won legitimately, and about 45% support the storm… https://t.co/EFUnc95EZd",RBReich,1355242388508332036,2021-01-29 19:52:19,
3504,RT @RBReich: Ever notice how we suddenly “can’t afford” things as soon as actual human beings are in need?,RBReich,1355006374313390083,2021-01-29 04:14:29,
3505,"RT @RBReich: DeJoy was appointed by the Postal Service's Board of Governors -- who can be fired by the president, for cause. There's an obv…",RBReich,1354802164225486848,2021-01-28 14:43:01,
3506,RT @RBReich: Anyone else wondering why Louis DeJoy is still postmaster general?,RBReich,1354545986509692939,2021-01-27 21:45:04,
3507,RT @RBReich: Anyone see a pattern here? https://t.co/A0QqLGQ7EV,RBReich,1354527732542169093,2021-01-27 20:32:32,
3508,"RT @RBReich: I will never accept a system that enables billionaires to add $1,100,000,000,000 to their wealth during a pandemic but doesn’t…",RBReich,1354439786098995200,2021-01-27 14:43:03,
3509,"RT @RBReich: On Super Bowl Sunday, it's a good time to salute 
@Kaepernick7
 for his leadership, courage, and sacrifice.",RBReich,1354077394399850496,2021-01-26 14:43:03,
3510,"I've now had a close look at both Romney's and Biden's plans for child benefits, and Romney's is more generous. Bid… https://t.co/YXdILkmYZb",RBReich,1353821207087489024,2021-01-25 21:45:03,
3511,"RT @RBReich: Let's get one thing straight: someone who earns $55,000 still deserves a $2,000 check.",RBReich,1353715004898496520,2021-01-25 14:43:02,
3512,"RT @RBReich: Walmart and Amazon took home $29.7 billion in profits last year. Call me a radical lefty, but we should tax the corporations p…",RBReich,1352272823813890055,2021-01-21 15:12:19,
3513,"RT @AOC: Imagine being a policymaker in Washington, having witnessed the massive economic, social, and health destruction over the last yea…",RBReich,1332063301497466880,2020-11-26 20:46:54,
3514,"On Super Bowl Sunday, it's a good time to salute 
@Kaepernick7
 for his leadership, courage, and sacrifice.",RBReich,1330354824609738758,2020-11-22 03:38:01,
3515,RT @RBReich: The total wealth of 64 billionaire sports barons shot up by $98.5 billion during the pandemic; 26 of them got $9 billion in ta…,RBReich,1316823455371755524,2020-10-15 19:29:11,
3516,"Here's my Super Bowl prediction: 

Impeach Donald Trump.",RBReich,1303106645652918274,2020-09-07 23:03:29,
3517,"Let's get one thing straight: someone who earns $55,000 still deserves a $2,000 check.",RBReich,1287387637817409546,2020-07-26 14:01:46,
3518,RT @RBReich: The media is obsessed with Jeff Bezos stepping down as Amazon CEO. But here's what you should really pay attention to: 6000 pr…,RBReich,1282861308401115137,2020-07-14 02:15:44,
3519,George Shultz has died. He was a vanishing species -- a principled and thoughtful Republican who was eager to hear… https://t.co/nx4AR86HNm,RBReich,1282827312996786177,2020-07-14 00:00:39,
3520,"Chilling. As a journalist for Chinese state media, Cheng Lei appeared eager to promote better relations between the… https://t.co/qQXlknUc1d",amyyqin,1357386255714115587,2021-02-04 17:51:17,
3521,RT @amy_changchien: Chinese censors blocked #Clubhouse days after it became a hub for open discussion. “Clubhouse is exactly what Chinese c…,amyyqin,1357069269822033923,2021-02-03 20:51:41,
3522,"For a brief moment, we had a glimpse into an unfettered Chinese social media. Everything was fair game: HK, Taiwan,… https://t.co/V6ealpCj4J",amyyqin,1356411441990004738,2021-02-02 01:17:43,
3523,RT @hkbeech: 1/7 The protests now underway in Myanmar echo the passion of democracy rallies over the decades. They also evoke the military’…,amyyqin,1355242388508332036,2021-01-29 19:52:19,
3524,"RT @nytmay: In an attempt to tackle what a top Chinese official called ""the feminization of male youths,"" the country's Education Ministry…",amyyqin,1355006374313390083,2021-01-29 04:14:29,
3525,"RT @TomMackenzieTV: Just over 2 months ago, plain clothes security officials detained our colleague and friend Haze Fan here in Beijing. 
S…",amyyqin,1354802164225486848,2021-01-28 14:43:01,
3526,RT @stevenleemyers: China has conquered the coronavirus pandemic at home by doing what other countries could not or would do. With ⁦@suilee…,amyyqin,1354545986509692939,2021-01-27 21:45:04,
3527,"RT @stegersaurus: important reading for anyone who talks about ""working with China on climate change"" https://t.co/9Js7D5BNqr",amyyqin,1354527732542169093,2021-01-27 20:32:32,
3528,"@jwassers @tepingchen @wufei Thanks, Jeff! Will definitely check this out.",amyyqin,1354439786098995200,2021-01-27 14:43:03,
3529,"RT @yuenok: Meet Cathy Yau, a former cop who quit and became a pro-democracy district councilor &amp; is among hundreds of elected officials se…",amyyqin,1354077394399850496,2021-01-26 14:43:03,
3530,"RT @joshchin: As others have said, the details in this report are horrific. Yes, it's impossible to verify them--China strangles any indepe…",amyyqin,1353821207087489024,2021-01-25 21:45:03,
3531,RT @antontroian: Navalny in court: “No matter how much [Putin] portrays himself a great geopolitician…his main resentment against me now is…,amyyqin,1353715004898496520,2021-01-25 14:43:02,
3532,Can't wait to dive into this book by @tepingchen one of the most insightful writers on China (and any topic really!) https://t.co/M28Yl065Ys,amyyqin,1352272823813890055,2021-01-21 15:12:19,
3533,A pandemic-era twist on a classic case of mistaken identity: A Taiwan man’s fine for leaving quarantine is revoked… https://t.co/3O0DzlFG4j,amyyqin,1332063301497466880,2020-11-26 20:46:54,
3534,“Aung San Suu Kyi rebuffed international critics by claiming she was not a human-rights activist but rather a polit… https://t.co/qu7fBtRXbj,amyyqin,1330354824609738758,2020-11-22 03:38:01,
3535,"RT @vwang3: The deaths of two young workers at a Chinese e-commerce giant, and the self-immolation of a delivery driver for another, have r…",amyyqin,1316823455371755524,2020-10-15 19:29:11,
3536,"RT @dusttodigital: Jaylin Chu is a musician from eastern China. In 2019, he moved to Limerick, Ireland to study Irish music. Here he is ear…",amyyqin,1303106645652918274,2020-09-07 23:03:29,
3537,"RT @jakeadelstein: The tale of Nissan and their abuse of former CEO Carlos Ghosn, in collusion with the government of Japan, is abysmal. Me…",amyyqin,1287387637817409546,2020-07-26 14:01:46,
3538,"RT @nytimesworld: Myanmar’s civilian leader, Daw Aung San Suu Kyi, and other government leaders were detained in early morning raids, the g…",amyyqin,1282861308401115137,2020-07-14 02:15:44,
3539,"RT @kashhill: I've been working on this internet horror story for months, but the people in it have been living it for more than a decade.…",amyyqin,1282827312996786177,2020-07-14 00:00:39,
3540,... https://t.co/qPqbW2TdvT,sugrobovas,1357386255714115587,2021-02-04 17:51:17,
3541,A Hunting Accident (1978) 🙃 https://t.co/ozoNQLoj0i,sugrobovas,1357069269822033923,2021-02-03 20:51:41,
3542,"RT @meduza_en: Okay, folks. Our live-blog covering today’s protests is now live, though the editor running it only barely meets that descri…",sugrobovas,1356411441990004738,2021-02-02 01:17:43,
3543,Krasnoyarsk today https://t.co/ENfYrZkjqY,sugrobovas,1355242388508332036,2021-01-29 19:52:19,
3544,RT @GPPi: Artificial intelligence and big data are changing the way we consume information. What will that mean for journalism down the roa…,sugrobovas,1355006374313390083,2021-01-29 04:14:29,
3545,"RT @GPPi: 📽️ While the COVID-19 vaccine rollout is well underway, there are major challenges to implementation. How can governments rise to…",sugrobovas,1354802164225486848,2021-01-28 14:43:01,
3546,"RT @GPPi: 🎙️ One major threat of climate change: water scarcity.

In this #GGF2035 Global Futures podcast, we explore the issue of water se…",sugrobovas,1354545986509692939,2021-01-27 21:45:04,
3547,RT @CartoonEastern: https://t.co/5N34PqH7rS,sugrobovas,1354527732542169093,2021-01-27 20:32:32,
3548,"RT @GPPi: Last week saw the first virtual session of #GGF2035. What we learned: With 27 passionate fellows, even 10 (!) different time zone…",sugrobovas,1354439786098995200,2021-01-27 14:43:03,
3549,"RT @GPPi: 🎙️ With their high population density &amp; historical inequalities, cities are among the places hit hardest by COVID-19. How will ur…",sugrobovas,1354077394399850496,2021-01-26 14:43:03,
3550,@MarieWgn @DrRoselynAkombe @UNDPPA @FortiD @ipinst @HardemanHildeML @EU_Commission @AA_stabilisiert @WBG_Dev4Peace… https://t.co/IjpGSTGBxm,sugrobovas,1353821207087489024,2021-01-25 21:45:03,
3551,💔 #ЖывеБеларусь https://t.co/DiySjWtRqF,sugrobovas,1353715004898496520,2021-01-25 14:43:02,
3552,"@KatriBertram @GPPi @BoschStiftung Thank you, Katri!",sugrobovas,1352272823813890055,2021-01-21 15:12:19,
3553,"RT @GPPi: 🎙️ Do you know about our Global Strain podcast?

From surveillance to global inequality, we're exploring the ways that COVID-19 i…",sugrobovas,1332063301497466880,2020-11-26 20:46:54,
3554,@GoodDogWatson Good Dog Rembrandt 🎨 https://t.co/Ub57zs2ELF,sugrobovas,1330354824609738758,2020-11-22 03:38:01,
3555,"Wondering how to spend 8 spare minutes of your time? Wonder no more, just watch this 👇
https://t.co/OGRbxrR94Y",sugrobovas,1316823455371755524,2020-10-15 19:29:11,
3556,"RT @GPPi: You are:

* An editing aficionado
* Passionate about German/European foreign policy
* A native German speaker
* Fresh out of a BA…",sugrobovas,1303106645652918274,2020-09-07 23:03:29,
3557,"@CamChaudron @bressansar @K_Nachbar @GPPi Haha thanks all! I am not qualified enough for teaching yet, but maybe sometime in the future;)",sugrobovas,1287387637817409546,2020-07-26 14:01:46,
3558,@steph_le_l @K_Nachbar @GPPi Thank you!🙈,sugrobovas,1282861308401115137,2020-07-14 02:15:44,
3559,@K_Nachbar @GPPi Killing 2 birds with one stone ;),sugrobovas,1282827312996786177,2020-07-14 00:00:39,
3560,"Gleich starten wir den “Vorleseraum” with @GeraldSwarat and @chkucklick. Today, 7. Feb at 9:00 PM CET on… https://t.co/4KZUWppof9",joanabp,1357386255714115587,2021-02-04 17:51:17,
3561,"Nur so viel: ein Text der mich sehr berührt, von W.G.S... https://t.co/Kq8RQ57zHR",joanabp,1357069269822033923,2021-02-03 20:51:41,
